kjønn;serieår;divisjon;plassering;klubb_id;klubbnavn;lagnummer;poeng
kvinner;2013;3;114;10000511;Tingvoll Friidrettsklubb;1;5505
kvinner;2013;3;115;247;NTNUI;1;5495
kvinner;2013;3;116;276;Måndalen IL;1;5403
kvinner;2013;3;117;66;Namsen Friidrettsforening;2;5366
kvinner;2013;3;118;52;BFG Bergen;3;5354
kvinner;2013;3;119;10000387;Søndre Meløy IL;1;5293
kvinner;2013;3;120;256;Målselv IL;1;5264
kvinner;2013;3;121;15;Ullensaker/Kisa IL;3;5221
kvinner;2013;3;122;132;IL Bjarg;1;5220
kvinner;2013;3;123;22;Brandbu IF;1;5206
kvinner;2013;3;124;98;Frol IL;1;5198
kvinner;2013;3;125;93;Dimna IL;2;5141
kvinner;2013;3;126;89;Idrettslaget Skjalg;3;5050
kvinner;2013;3;127;67;Herkules Friidrett;2;5048
kvinner;2013;3;128;171;Ranheim IL;2;5011
kvinner;2014;1;1;34;IK Tjalve;1;24667
kvinner;2014;1;2;25;IL Tyrving;1;24025
kvinner;2014;1;3;65;IL Gular;1;21486
kvinner;2014;1;4;16;IL i BUL;1;21376
kvinner;2014;1;5;51;Steinkjer Friidrettsklubb;1;20807
kvinner;2014;1;6;61;Norna-Salhus IL;1;20320
kvinner;2014;1;7;100;IL Fri;1;20292
kvinner;2014;1;8;107;Selsbakk IF;1;20240
kvinner;2014;1;9;73;Kristiansands IF Friidrett;1;19703
kvinner;2014;1;10;52;BFG Bergen;1;19502
kvinner;2014;1;11;89;Idrettslaget Skjalg;1;19422
kvinner;2014;1;12;25;IL Tyrving;2;18445
kvinner;2014;1;13;13;Sportsklubben Vidar;1;18351
kvinner;2014;1;14;35;Trondheim Friidrett;1;17124
kvinner;2014;2;1;83;Sandnes IL;1;18066
kvinner;2014;2;2;31;Fredrikstad IF;1;17222
kvinner;2014;2;3;134;Gloppen Friidrettslag;1;17058
kvinner;2014;2;4;72;Urædd Friidrett;1;16994
kvinner;2014;2;5;69;Sørild FIK;1;16652
kvinner;2014;2;6;62;Moelven IL;1;16345
kvinner;2014;2;7;93;Dimna IL;1;16089
kvinner;2014;2;8;53;Haugesund IL;1;15660
kvinner;2014;2;9;10;Nittedal IL;1;15565
kvinner;2014;2;10;27;IF Sturla;1;15399
kvinner;2014;2;11;105;Lillehammer IF;1;15072
kvinner;2014;2;12;176;IL i BUL Tromsø;1;14615
kvinner;2014;2;13;28;Moss IL;1;14594
kvinner;2014;2;14;60;FIK Orion;1;14232
kvinner;2014;3;1;188;Ålesund Friidrettsklubb;1;13127
kvinner;2014;3;2;71;Laksevåg TIL;1;12986
kvinner;2014;3;3;99;Fagernes IL;1;12743
kvinner;2014;3;4;196;Stjørdal Friidrettsklubb;1;12693
kvinner;2014;3;5;70;Larvik Turn & IF;1;12672
kvinner;2014;3;6;175;Strindheim IL;1;12305
kvinner;2014;3;7;34;IK Tjalve;2;12276
kvinner;2014;3;8;171;Ranheim IL;1;12149
kvinner;2014;3;9;109;Fana IL;1;12093
kvinner;2014;3;10;7;Ås IL;1;11974
kvinner;2014;3;11;8;IL Sandvin;1;11883
kvinner;2014;3;12;102;Modum FIK;1;11710
kvinner;2014;3;13;85;IK Våg;1;11709
kvinner;2014;3;14;15;Ullensaker/Kisa IL;1;11605
kvinner;2014;3;15;2095;Romerike Friidrett;1;11402
kvinner;2014;3;16;44;Tønsberg Friidrettsklubb;1;11363
kvinner;2014;3;17;4;Ski IL Friidrett;1;11235
kvinner;2014;3;18;50;Bækkelagets SK;1;11131
kvinner;2014;3;19;143;FIL Aks-77;1;10908
kvinner;2014;3;20;104;Osterøy IL;1;10858
kvinner;2014;3;21;67;Herkules Friidrett;1;10702
kvinner;2014;3;22;42;Halden IL;1;10595
kvinner;2014;3;23;91;Sem IF;1;10573
kvinner;2014;3;24;181;Stord Idrettslag;1;10498
kvinner;2014;3;25;121;Sarpsborg IL;1;10432
kvinner;2014;3;26;66;Namsen Friidrettsforening;1;10401
kvinner;2014;3;27;25;IL Tyrving;3;10302
kvinner;2014;3;28;24;Asker Sk. Friidrett;1;10252
kvinner;2014;3;29;130;Iveland IL;1;10190
kvinner;2014;3;30;48;Askim IF;1;10160
kvinner;2014;3;31;83;Sandnes IL;2;9854
kvinner;2014;3;32;63;Bergens Turnforening;1;9517
kvinner;2014;3;33;89;Idrettslaget Skjalg;2;9398
kvinner;2014;3;34;39;Raufoss Idrettslag Friidrett;1;9247
kvinner;2014;3;35;157;Vollan Idrettsklubb;1;9128
kvinner;2014;3;36;19;IL Koll;1;9065
kvinner;2014;3;37;65;IL Gular;2;8923
kvinner;2014;3;38;188;Ålesund Friidrettsklubb;2;8860
kvinner;2014;3;39;261;Narvik IL;1;8782
kvinner;2014;3;40;53;Haugesund IL;2;8782
kvinner;2014;3;41;112;Lyngdal IL;1;8708
kvinner;2014;3;42;129;FIK Ren-Eng;1;8678
kvinner;2014;3;43;25;IL Tyrving;4;8546
kvinner;2014;3;44;70;Larvik Turn & IF;2;8543
kvinner;2014;3;45;73;Kristiansands IF Friidrett;2;8357
kvinner;2014;3;46;239;Sømna IL;1;8356
kvinner;2014;3;47;180;Sandefjord Turn & IF;1;8234
kvinner;2014;3;48;16;IL i BUL;2;8224
kvinner;2014;3;49;68;IL Runar;1;8198
kvinner;2014;3;50;10000212;Verdal IL;1;8176
kvinner;2014;3;51;178;Bodø Friidrettsklubb;1;8155
kvinner;2014;3;52;164;Løten Friidrett;1;8111
kvinner;2014;3;53;177;IL Pioner;1;8107
kvinner;2014;3;54;74;Ørsta IL;1;8028
kvinner;2014;3;55;91;Sem IF;2;8017
kvinner;2014;3;56;192;Førde IL Friidrett;1;7941
kvinner;2014;3;57;60;FIK Orion;2;7918
kvinner;2014;3;58;98;Frol IL;1;7910
kvinner;2014;3;59;34;IK Tjalve;3;7907
kvinner;2014;3;60;27;IF Sturla;2;7859
kvinner;2014;3;61;95;Overhalla IL;1;7856
kvinner;2014;3;62;259;IK Hind;1;7855
kvinner;2014;3;63;100;IL Fri;2;7835
kvinner;2014;3;64;43;Ringerike Friidrettsklubb;1;7792
kvinner;2014;3;65;109;Fana IL;2;7749
kvinner;2014;3;66;57;Snøgg Friidrett;1;7570
kvinner;2014;3;67;176;IL i BUL Tromsø;2;7569
kvinner;2014;3;68;7;Ås IL;2;7543
kvinner;2014;3;69;83;Sandnes IL;3;7500
kvinner;2014;3;70;14;Veldre Friidrett;1;7487
kvinner;2014;3;71;79;Mandal & Halse IL;1;7373
kvinner;2014;3;72;21;Lørenskog Friidrettslag;1;7356
kvinner;2014;3;73;235;Søndre Land IL;1;7231
kvinner;2014;3;74;227;Rana FIK;1;7225
kvinner;2014;3;75;72;Urædd Friidrett;2;7195
kvinner;2014;3;76;24;Asker Sk. Friidrett;2;7139
kvinner;2014;3;77;22;Brandbu IF;1;7106
kvinner;2014;3;78;25;IL Tyrving;5;7093
kvinner;2014;3;79;55;Florø Turn og IF;1;7014
kvinner;2014;3;80;67;Herkules Friidrett;2;6998
kvinner;2014;3;81;69;Sørild FIK;2;6997
kvinner;2014;3;82;222;GTI;1;6982
kvinner;2014;3;83;126;Os Turnforening;1;6960
kvinner;2014;3;84;13;Sportsklubben Vidar;2;6923
kvinner;2014;3;85;264;Sola FIK;1;6885
kvinner;2014;3;86;16;IL i BUL;3;6836
kvinner;2014;3;87;93;Dimna IL;2;6832
kvinner;2014;3;88;52;BFG Bergen;2;6804
kvinner;2014;3;89;307;Namdal Løpeklubb;1;6703
kvinner;2014;3;90;6;Lambertseter IF;1;6657
kvinner;2014;3;91;171;Ranheim IL;2;6603
kvinner;2014;3;92;162;IL Nidelv;1;6542
kvinner;2014;3;93;50;Bækkelagets SK;2;6536
kvinner;2014;3;94;51;Steinkjer Friidrettsklubb;2;6490
kvinner;2014;3;95;61;Norna-Salhus IL;2;6378
kvinner;2014;3;96;76;IF Hellas;1;6371
kvinner;2014;3;97;31;Fredrikstad IF;2;6318
kvinner;2014;3;98;145;Ask Friidrett;1;6281
kvinner;2014;3;99;256;Målselv IL;1;6269
kvinner;2014;3;100;75;IL Gneist;1;6263
kvinner;2014;3;101;30;Oppstad IL;1;6248
kvinner;2014;3;102;262;Sortland Friidrettsklubb;1;6227
kvinner;2014;3;103;2106;Spirit Friidrettsklubb;1;6223
kvinner;2014;3;104;2095;Romerike Friidrett;2;6164
kvinner;2014;3;105;282;Otra IL;1;6129
kvinner;2014;3;106;27;IF Sturla;3;6088
kvinner;2014;3;107;66;Namsen Friidrettsforening;2;6074
kvinner;2014;3;108;260;Kvæfjord IL;1;6069
kvinner;2014;3;109;25;IL Tyrving;6;5905
kvinner;2014;3;110;15;Ullensaker/Kisa IL;2;5858
kvinner;2014;3;111;326;Gjøvik FIK;1;5824
kvinner;2014;3;112;114;Egersunds IK;1;5820
kvinner;2014;3;113;188;Ålesund Friidrettsklubb;3;5811
kvinner;2014;3;114;84;Bryne Friidrettsklubb;1;5789
kvinner;2014;3;115;154;T&IF Viking;1;5774
kvinner;2014;3;116;271;IL Nordlys;1;5688
kvinner;2014;3;117;53;Haugesund IL;3;5665
kvinner;2014;3;118;10;Nittedal IL;2;5658
kvinner;2014;3;119;242;Tvedestrand Turn & IF;1;5602
kvinner;2014;3;120;106;Holum IL;1;5527
kvinner;2014;3;121;38;Aurskog/Høland Friidrettslag;1;5493
kvinner;2014;3;122;;ISS;1;5479
kvinner;2014;3;123;107;Selsbakk IF;2;5434
kvinner;2014;3;124;25;IL Tyrving;7;5389
kvinner;2014;3;125;101;IL Giv-Akt;1;5312
kvinner;2014;3;126;185;Byåsen IL;1;5193
kvinner;2014;3;127;143;FIL Aks-77;2;5082
kvinner;2014;3;128;10000511;Tingvoll Friidrettsklubb;1;5073
kvinner;2014;3;129;99;Fagernes IL;2;5067
kvinner;2014;3;130;175;Strindheim IL;2;5045
kvinner;2015;1;1;25;IL Tyrving;1;24739
kvinner;2015;1;2;65;IL Gular;1;23717
kvinner;2015;1;3;34;IK Tjalve;1;22597
kvinner;2015;1;4;16;IL i BUL;1;22188
kvinner;2015;1;5;61;Norna-Salhus IL;1;21761
kvinner;2015;1;6;83;Sandnes IL;1;21207
kvinner;2015;1;7;51;Steinkjer Friidrettsklubb;1;21184
kvinner;2015;1;8;72;Urædd Friidrett;1;19883
kvinner;2015;1;9;107;Selsbakk IF;1;19114
kvinner;2015;1;10;31;Fredrikstad IF;1;18426
kvinner;2015;1;11;75;IL Gneist;1;18200
kvinner;2015;1;12;73;Kristiansands IF Friidrett;1;18158
kvinner;2015;1;13;100;IL Fri;1;17066
kvinner;2015;1;14;134;Gloppen Friidrettslag;1;12584
kvinner;2015;2;1;69;Sørild FIK;1;17011
kvinner;2015;2;2;13;Sportsklubben Vidar;1;16858
kvinner;2015;2;3;25;IL Tyrving;2;16549
kvinner;2015;2;4;10;Nittedal IL;1;16483
kvinner;2015;2;5;27;IF Sturla;1;16256
kvinner;2015;2;6;89;Idrettslaget Skjalg;1;15947
kvinner;2015;2;7;196;Stjørdal Friidrettsklubb;1;15474
kvinner;2015;2;8;62;Moelven IL;1;15150
kvinner;2015;2;9;188;Ålesund Friidrettsklubb;1;14948
kvinner;2015;2;10;53;Haugesund IL;1;14938
kvinner;2015;2;11;93;Dimna IL;1;14833
kvinner;2015;2;12;71;Laksevåg TIL;1;14765
kvinner;2015;2;13;35;Trondheim Friidrett;1;13776
kvinner;2015;2;14;99;Fagernes IL;1;11739
kvinner;2015;3;1;175;Strindheim IL;1;14078
kvinner;2015;3;2;70;Larvik Turn & IF;1;13817
kvinner;2015;3;3;105;Lillehammer IF;1;13067
kvinner;2015;3;4;8;IL Sandvin;1;13044
kvinner;2015;3;5;28;Moss IL;1;12943
kvinner;2015;3;6;15;Ullensaker/Kisa IL;1;12749
kvinner;2015;3;7;4;Ski IL Friidrett;1;12508
kvinner;2015;3;8;143;FIL Aks-77;1;12336
kvinner;2015;3;9;2095;Romerike Friidrett;1;12296
kvinner;2015;3;10;171;Ranheim IL;1;12044
kvinner;2015;3;11;91;Sem IF;1;11960
kvinner;2015;3;12;50;Bækkelagets SK;1;11886
kvinner;2015;3;13;176;IL i BUL Tromsø;1;11749
kvinner;2015;3;14;44;Tønsberg Friidrettsklubb;1;11652
kvinner;2015;3;15;34;IK Tjalve;2;11649
kvinner;2015;3;16;60;FIK Orion;1;11579
kvinner;2015;3;17;65;IL Gular;2;11495
kvinner;2015;3;18;7;Ås IL;1;11411
kvinner;2015;3;19;109;Fana IL;1;11329
kvinner;2015;3;20;25;IL Tyrving;3;11089
kvinner;2015;3;21;24;Asker Sk. Friidrett;1;10966
kvinner;2015;3;22;61;Norna-Salhus IL;2;10427
kvinner;2015;3;23;67;Herkules Friidrett;1;10295
kvinner;2015;3;24;74;Ørsta IL;1;10142
kvinner;2015;3;25;66;Namsen Friidrettsforening;1;10073
kvinner;2015;3;26;235;Søndre Land IL;1;10063
kvinner;2015;3;27;83;Sandnes IL;2;10060
kvinner;2015;3;28;63;Bergens Turnforening;1;9967
kvinner;2015;3;29;121;Sarpsborg IL;1;9882
kvinner;2015;3;30;180;Sandefjord Turn & IF;1;9839
kvinner;2015;3;31;104;Osterøy IL;1;9781
kvinner;2015;3;32;178;Bodø Friidrettsklubb;1;9767
kvinner;2015;3;33;164;Løten Friidrett;1;9573
kvinner;2015;3;34;259;IK Hind;1;9471
kvinner;2015;3;35;112;Lyngdal IL;1;9422
kvinner;2015;3;36;145;Ask Friidrett;1;9395
kvinner;2015;3;37;79;Mandal & Halse IL;1;9394
kvinner;2015;3;38;42;Halden IL;1;9370
kvinner;2015;3;39;13;Sportsklubben Vidar;2;9341
kvinner;2015;3;40;85;IK Våg;1;9336
kvinner;2015;3;41;70;Larvik Turn & IF;2;9189
kvinner;2015;3;42;19;IL Koll;1;9172
kvinner;2015;3;43;16;IL i BUL;2;9057
kvinner;2015;3;44;10000212;Verdal IL;1;9053
kvinner;2015;3;45;239;Sømna IL;1;9033
kvinner;2015;3;46;43;Ringerike Friidrettsklubb;1;8933
kvinner;2015;3;47;68;IL Runar;1;8849
kvinner;2015;3;48;48;Askim IF;1;8760
kvinner;2015;3;49;129;FIK Ren-Eng;1;8751
kvinner;2015;3;50;175;Strindheim IL;2;8712
kvinner;2015;3;51;98;Frol IL;1;8689
kvinner;2015;3;52;114;Egersunds IK;1;8664
kvinner;2015;3;53;27;IF Sturla;2;8645
kvinner;2015;3;54;53;Haugesund IL;2;8627
kvinner;2015;3;55;261;Narvik IL;1;8472
kvinner;2015;3;56;262;Sortland Friidrettsklubb;1;8386
kvinner;2015;3;57;76;IF Hellas;1;8377
kvinner;2015;3;58;181;Stord Idrettslag;1;8226
kvinner;2015;3;59;21;Lørenskog Friidrettslag;1;8178
kvinner;2015;3;60;242;Tvedestrand Turn & IF;1;8152
kvinner;2015;3;61;95;Overhalla IL;1;8014
kvinner;2015;3;62;31;Fredrikstad IF;2;7886
kvinner;2015;3;63;6;Lambertseter IF;1;7803
kvinner;2015;3;64;25;IL Tyrving;4;7802
kvinner;2015;3;65;60;FIK Orion;2;7736
kvinner;2015;3;66;177;IL Pioner;1;7728
kvinner;2015;3;67;55;Florø Turn og IF;1;7720
kvinner;2015;3;68;91;Sem IF;2;7692
kvinner;2015;3;69;93;Dimna IL;2;7656
kvinner;2015;3;70;171;Ranheim IL;2;7636
kvinner;2015;3;71;13;Sportsklubben Vidar;3;7617
kvinner;2015;3;72;102;Modum FIK;1;7606
kvinner;2015;3;73;14;Veldre Friidrett;1;7606
kvinner;2015;3;74;155;Skarphedin IL;1;7532
kvinner;2015;3;75;50;Bækkelagets SK;2;7303
kvinner;2015;3;76;260;Kvæfjord IL;1;7250
kvinner;2015;3;77;73;Kristiansands IF Friidrett;2;7231
kvinner;2015;3;78;125;Eidanger Idrettslag;1;7149
kvinner;2015;3;79;188;Ålesund Friidrettsklubb;2;7103
kvinner;2015;3;80;271;IL Nordlys;1;7092
kvinner;2015;3;81;307;Namdal Løpeklubb;1;7090
kvinner;2015;3;82;16;IL i BUL;3;7080
kvinner;2015;3;83;89;Idrettslaget Skjalg;2;7006
kvinner;2015;3;84;67;Herkules Friidrett;2;7001
kvinner;2015;3;85;10;Nittedal IL;2;6976
kvinner;2015;3;86;34;IK Tjalve;3;6941
kvinner;2015;3;87;53;Haugesund IL;3;6941
kvinner;2015;3;88;69;Sørild FIK;2;6937
kvinner;2015;3;89;130;Iveland IL;1;6930
kvinner;2015;3;90;83;Sandnes IL;3;6860
kvinner;2015;3;91;185;Byåsen IL;1;6850
kvinner;2015;3;92;15;Ullensaker/Kisa IL;2;6833
kvinner;2015;3;93;282;Otra IL;1;6755
kvinner;2015;3;94;256;Målselv IL;1;6726
kvinner;2015;3;95;157;Vollan Idrettsklubb;1;6683
kvinner;2015;3;96;12;Horten Friidrettsklubb;1;6613
kvinner;2015;3;97;222;GTI;1;6607
kvinner;2015;3;98;2095;Romerike Friidrett;2;6607
kvinner;2015;3;99;318;Hamar IL;1;6537
kvinner;2015;3;100;84;Bryne Friidrettsklubb;1;6405
kvinner;2015;3;101;27;IF Sturla;3;6392
kvinner;2015;3;102;25;IL Tyrving;5;6350
kvinner;2015;3;103;44;Tønsberg Friidrettsklubb;2;6347
kvinner;2015;3;104;22;Brandbu IF;1;6337
kvinner;2015;3;105;126;Os Turnforening;1;6335
kvinner;2015;3;106;278;Fiskå IL;1;6324
kvinner;2015;3;107;147;Oslo Politis IL;1;6216
kvinner;2015;3;108;;ISS;1;6179
kvinner;2015;3;109;61;Norna-Salhus IL;3;6065
kvinner;2015;3;110;100;IL Fri;2;6062
kvinner;2015;3;111;72;Urædd Friidrett;2;6039
kvinner;2015;3;112;16;IL i BUL;4;6028
kvinner;2015;3;113;180;Sandefjord Turn & IF;2;5944
kvinner;2015;3;114;77;Lye IL;1;5867
kvinner;2015;3;115;53;Haugesund IL;4;5863
kvinner;2015;3;116;59;Nesøya IL;1;5826
kvinner;2015;3;117;51;Steinkjer Friidrettsklubb;2;5812
kvinner;2015;3;118;89;Idrettslaget Skjalg;4;5786
kvinner;2015;3;119;39;Raufoss Idrettslag Friidrett;1;5767
kvinner;2015;3;120;24;Asker Sk. Friidrett;2;5767
kvinner;2015;3;121;28;Moss IL;2;5757
kvinner;2015;3;122;2040;Rjukan Idrettslag;1;5690
kvinner;2015;3;123;75;IL Gneist;2;5681
kvinner;2015;3;124;49;Undheim Idrettslag;1;5671
kvinner;2015;3;125;2103;Storfjord IL;1;5659
kvinner;2015;3;126;143;FIL Aks-77;2;5621
kvinner;2015;3;127;105;Lillehammer IF;2;5563
kvinner;2015;3;128;109;Fana IL;2;5560
kvinner;2015;3;129;1;Høybråten og Stovner IL;1;5560
kvinner;2015;3;130;132;IL Bjarg;1;5551
kvinner;2015;3;131;57;Snøgg Friidrett;1;5540
kvinner;2015;3;132;171;Ranheim IL;3;5455
kvinner;2015;3;133;154;T&IF Viking;1;5437
kvinner;2015;3;134;26;Nesodden IF;1;5426
kvinner;2015;3;135;176;IL i BUL Tromsø;2;5425
kvinner;2015;3;136;25;IL Tyrving;6;5385
kvinner;2015;3;137;45;Ogndal IL;1;5349
kvinner;2015;3;138;2067;Hattfjelldal IL;1;5348
kvinner;2015;3;139;138;Hinna IL;1;5273
kvinner;2015;3;140;33;Oppegård Idrettslag;1;5213
kvinner;2015;3;141;239;Sømna IL;2;5202
kvinner;2015;3;142;66;Namsen Friidrettsforening;2;5190
kvinner;2015;3;143;145;Ask Friidrett;2;5165
kvinner;2015;3;144;83;Sandnes IL;4;5157
kvinner;2015;3;145;70;Larvik Turn & IF;3;5156
kvinner;2015;3;146;15;Ullensaker/Kisa IL;3;5068
kvinner;2016;1;1;34;IK Tjalve;1;25762
kvinner;2016;1;2;25;IL Tyrving;1;24532
kvinner;2016;1;3;16;IL i BUL;1;23345
kvinner;2016;1;4;65;IL Gular;1;22933
kvinner;2016;1;5;61;Norna-Salhus IL;1;22850
kvinner;2016;1;6;83;Sandnes IL;1;22366
kvinner;2016;1;7;69;Sørild FIK;1;21999
kvinner;2016;1;8;13;Sportsklubben Vidar;1;21249
kvinner;2016;1;9;107;Selsbakk IF;1;20006
kvinner;2016;1;10;72;Urædd Friidrett;1;19921
kvinner;2016;1;11;25;IL Tyrving;2;19133
kvinner;2016;1;12;51;Steinkjer Friidrettsklubb;1;18644
kvinner;2016;1;13;31;Fredrikstad IF;1;18580
kvinner;2016;1;14;10;Nittedal IL;1;15682
kvinner;2016;2;1;70;Larvik Turn & IF;1;17531
kvinner;2016;2;2;75;IL Gneist;1;17048
kvinner;2016;2;3;27;IF Sturla;1;16663
kvinner;2016;2;4;175;Strindheim IL;1;16659
kvinner;2016;2;5;73;Kristiansands IF Friidrett;1;16502
kvinner;2016;2;6;105;Lillehammer IF;1;16349
kvinner;2016;2;7;100;IL Fri;1;15892
kvinner;2016;2;8;53;Haugesund IL;1;15861
kvinner;2016;2;9;188;Ålesund Friidrettsklubb;1;15395
kvinner;2016;2;10;134;Gloppen Friidrettslag;1;15237
kvinner;2016;2;11;89;Idrettslaget Skjalg;1;14466
kvinner;2016;2;12;196;Stjørdal Friidrettsklubb;1;13928
kvinner;2016;2;13;8;IL Sandvin;1;13719
kvinner;2016;2;14;62;Moelven IL;1;10905
kvinner;2016;3;1;34;IK Tjalve;2;13431
kvinner;2016;3;2;50;Bækkelagets SK;1;13343
kvinner;2016;3;3;4;Ski IL Friidrett;1;13338
kvinner;2016;3;4;71;Laksevåg TIL;1;12486
kvinner;2016;3;5;93;Dimna IL;1;12351
kvinner;2016;3;6;109;Fana IL;1;12197
kvinner;2016;3;7;61;Norna-Salhus IL;2;12167
kvinner;2016;3;8;15;Ullensaker/Kisa IL;1;12140
kvinner;2016;3;9;99;Fagernes IL;1;11823
kvinner;2016;3;10;7;Ås IL;1;11624
kvinner;2016;3;11;16;IL i BUL;2;11590
kvinner;2016;3;12;76;IF Hellas;1;11512
kvinner;2016;3;13;180;Sandefjord Turn & IF;1;11357
kvinner;2016;3;14;91;Sem IF;1;11348
kvinner;2016;3;15;44;Tønsberg Friidrettsklubb;1;11047
kvinner;2016;3;16;60;FIK Orion;1;11046
kvinner;2016;3;17;24;Asker Sk. Friidrett;1;10992
kvinner;2016;3;18;28;Moss IL;1;10912
kvinner;2016;3;19;74;Ørsta IL;1;10728
kvinner;2016;3;20;70;Larvik Turn & IF;2;10685
kvinner;2016;3;21;102;Modum FIK;1;10623
kvinner;2016;3;22;164;Løten Friidrett;1;10517
kvinner;2016;3;23;171;Ranheim IL;1;10443
kvinner;2016;3;24;83;Sandnes IL;2;10355
kvinner;2016;3;25;2095;Romerike Friidrett;1;10340
kvinner;2016;3;26;129;FIK Ren-Eng;1;9965
kvinner;2016;3;27;114;Egersunds IK;1;9900
kvinner;2016;3;28;176;IL i BUL Tromsø;1;9885
kvinner;2016;3;29;104;Osterøy IL;1;9835
kvinner;2016;3;30;67;Herkules Friidrett;1;9783
kvinner;2016;3;31;35;Trondheim Friidrett;1;9739
kvinner;2016;3;32;95;Overhalla IL;1;9602
kvinner;2016;3;33;155;Skarphedin IL;1;9569
kvinner;2016;3;34;66;Namsen Friidrettsforening;1;9447
kvinner;2016;3;35;6;Lambertseter IF;1;9384
kvinner;2016;3;36;42;Halden IL;1;9376
kvinner;2016;3;37;53;Haugesund IL;2;9279
kvinner;2016;3;38;178;Bodø Friidrettsklubb;1;9234
kvinner;2016;3;39;25;IL Tyrving;3;9130
kvinner;2016;3;40;27;IF Sturla;2;9085
kvinner;2016;3;41;57;Snøgg Friidrett;1;9080
kvinner;2016;3;42;79;Mandal & Halse IL;1;8926
kvinner;2016;3;43;43;Ringerike Friidrettsklubb;1;8917
kvinner;2016;3;44;262;Sortland Friidrettsklubb;1;8895
kvinner;2016;3;45;55;Florø Turn og IF;1;8881
kvinner;2016;3;46;16;IL i BUL;3;8869
kvinner;2016;3;47;145;Ask Friidrett;1;8844
kvinner;2016;3;48;61;Norna-Salhus IL;3;8765
kvinner;2016;3;49;235;Søndre Land IL;1;8665
kvinner;2016;3;50;181;Stord Idrettslag;1;8661
kvinner;2016;3;51;48;Askim IF;1;8661
kvinner;2016;3;52;109;Fana IL;2;8638
kvinner;2016;3;53;261;Narvik IL;1;8565
kvinner;2016;3;54;34;IK Tjalve;3;8457
kvinner;2016;3;55;125;Eidanger Idrettslag;1;8445
kvinner;2016;3;56;13;Sportsklubben Vidar;2;8292
kvinner;2016;3;57;12;Horten Friidrettsklubb;1;8272
kvinner;2016;3;58;2040;Rjukan Idrettslag;1;8083
kvinner;2016;3;59;83;Sandnes IL;3;7989
kvinner;2016;3;60;259;IK Hind;1;7864
kvinner;2016;3;61;171;Ranheim IL;2;7859
kvinner;2016;3;62;60;FIK Orion;2;7852
kvinner;2016;3;63;19;IL Koll;1;7846
kvinner;2016;3;64;318;Hamar IL;1;7819
kvinner;2016;3;65;227;Rana FIK;1;7675
kvinner;2016;3;66;14;Veldre Friidrett;1;7665
kvinner;2016;3;67;75;IL Gneist;2;7633
kvinner;2016;3;68;172;Selbu IL;1;7615
kvinner;2016;3;69;282;Otra IL;1;7611
kvinner;2016;3;70;89;Idrettslaget Skjalg;2;7593
kvinner;2016;3;71;98;Frol IL;1;7515
kvinner;2016;3;72;239;Sømna IL;1;7501
kvinner;2016;3;73;10000212;Verdal IL;1;7485
kvinner;2016;3;74;260;Kvæfjord IL;1;7426
kvinner;2016;3;75;185;Byåsen IL;1;7391
kvinner;2016;3;76;130;Iveland IL;1;7388
kvinner;2016;3;77;1;Høybråten og Stovner IL;1;7369
kvinner;2016;3;78;13;Sportsklubben Vidar;3;7315
kvinner;2016;3;79;16;IL i BUL;4;7265
kvinner;2016;3;80;69;Sørild FIK;2;7256
kvinner;2016;3;81;50;Bækkelagets SK;2;7244
kvinner;2016;3;82;112;Lyngdal IL;1;7220
kvinner;2016;3;83;177;IL Pioner;1;7211
kvinner;2016;3;84;85;IK Våg;1;7176
kvinner;2016;3;85;180;Sandefjord Turn & IF;2;7141
kvinner;2016;3;86;22;Brandbu IF;1;7056
kvinner;2016;3;87;31;Fredrikstad IF;2;7011
kvinner;2016;3;88;143;FIL Aks-77;1;7007
kvinner;2016;3;89;25;IL Tyrving;4;7001
kvinner;2016;3;90;53;Haugesund IL;3;6900
kvinner;2016;3;91;126;Os Turnforening;1;6844
kvinner;2016;3;92;39;Raufoss Idrettslag Friidrett;1;6794
kvinner;2016;3;93;278;Fiskå IL;1;6730
kvinner;2016;3;94;241;IL Norodd;1;6654
kvinner;2016;3;95;105;Lillehammer IF;2;6610
kvinner;2016;3;96;;ISS;1;6574
kvinner;2016;3;97;121;Sarpsborg IL;1;6516
kvinner;2016;3;98;93;Dimna IL;2;6467
kvinner;2016;3;99;76;IF Hellas;2;6404
kvinner;2016;3;100;24;Asker Sk. Friidrett;2;6387
kvinner;2016;3;101;70;Larvik Turn & IF;3;6359
kvinner;2016;3;102;21;Lørenskog Friidrettslag;1;6342
kvinner;2016;3;103;84;Bryne Friidrettsklubb;1;6304
kvinner;2016;3;104;25;IL Tyrving;5;6277
kvinner;2016;3;105;358;Sandnessjøen IL;1;6276
kvinner;2016;3;106;154;T&IF Viking;1;6220
kvinner;2016;3;107;59;Nesøya IL;1;6170
kvinner;2016;3;108;191;Børsa IL;1;6163
kvinner;2016;3;109;123;Tingvoll Idrettslag;1;6075
kvinner;2016;3;110;176;IL i BUL Tromsø;2;6036
kvinner;2016;3;111;27;IF Sturla;3;6025
kvinner;2016;3;112;183;Bremnes Idrettslag;1;6017
kvinner;2016;3;113;2040;Rjukan Idrettslag;2;5958
kvinner;2016;3;114;100;IL Fri;2;5906
kvinner;2016;3;115;45;Ogndal IL;1;5882
kvinner;2016;3;116;83;Sandnes IL;4;5879
